Crakehill,Skip Bridge,Westwick,Arkengarthdale,East Cowton,Malham Tarn,Snaizeholme,Skelton
0.532926494,0.499505313,0.501598465,0.13410302,0.803381643,0.574920635,0.632142857,0.592173373
0.1933835,0.1832084,0.152614974,0.1,0.1,0.1,0.1,0.186112249
0.123529412,0.122271018,0.142641498,0.145470693,0.2352657,0.332380952,0.180952381,0.21075638
0.332871433,0.347939224,0.245224895,0.136944938,0.177294686,0.138095238,0.183333333,0.319089751
0.119087822,0.118828399,0.113671336,0.102841918,0.1,0.1,0.1,0.146544826
0.109433789,0.107955377,0.104093446,0.1,0.1,0.1,0.1,0.109440017
0.34204827,0.420688524,0.205251446,0.205150977,0.134782609,0.1,0.1,0.41467802
0.138322474,0.127985159,0.121961425,0.102841918,0.1,0.1,0.1,0.143142532
0.141626136,0.148499533,0.121337948,0.1,0.1,0.1,0.1,0.14866901
0.19962375,0.137485172,0.169627285,0.1,0.130917874,0.102539683,0.10952381,0.16184615
0.12951271,0.126167941,0.117936776,0.1,0.1,0.117777778,0.1,0.132989654
0.496219143,0.507985664,0.235917895,0.1,0.1,0.102539683,0.104761905,0.429079265
0.126722951,0.12314934,0.115128982,0.139786856,0.370531401,0.196507937,0.130952381,0.161882153
0.170624943,0.152780091,0.13807722,0.1,0.15410628,0.107619048,0.102380952,0.176841447
0.103964394,0.106410742,0.102543354,0.1,0.1,0.1,0.1,0.106849592
0.10359732,0.105098306,0.103162531,0.1,0.1,0.1,0.1,0.105011634
0.136487107,0.136667424,0.119676061,0.1,0.1,0.122857143,0.223809524,0.154573521
0.134284666,0.141402287,0.117111207,0.1,0.1,0.191428571,0.1,0.140478301
0.10734147,0.125138184,0.105267302,0.108525755,0.266183575,0.356507937,0.1,0.120136542
0.119968799,0.118757729,0.112224441,0.1,0.1,0.1,0.1,0.123160803
0.157410296,0.150609525,0.141446143,0.136944938,0.15410628,0.193968254,0.15952381,0.182457933
0.239634762,0.447825648,0.173768029,0.1,0.1,0.1,0.1,0.238622791
0.126429292,0.186691401,0.108496481,0.11705151,0.219806763,0.102539683,0.104761905,0.129371341
0.239634762,0.137323642,0.218127313,0.173889876,0.161835749,0.242222222,0.207142857,0.232700279
0.102202441,0.101413392,0.100909416,0.11705151,0.115458937,0.11015873,0.102380952,0.109404013
0.128338075,0.12307867,0.115202079,0.1,0.1,0.1,0.1,0.129857383
0.164384693,0.144491558,0.136806617,0.1,0.115458937,0.1,0.114285714,0.182637948
0.139790768,0.192425734,0.126444007,0.21651865,0.273913043,0.166031746,0.1,0.151261234
0.164751767,0.138131294,0.129172254,0.1,0.1,0.112698413,0.1,0.15964996
0.139790768,0.123351253,0.116324337,0.1,0.1,0.1,0.1,0.133547702
0.104515004,0.113003205,0.103334525,0.105683837,0.148309179,0.183809524,0.1,0.107195222
0.109176838,0.105330507,0.116859667,0.1,0.1,0.127936508,0.102380952,0.116788252
0.100183537,0.100131244,0.1,0.102841918,0.103864734,0.1,0.102380952,0.100991886
0.146765165,0.174233361,0.130101019,0.1,0.1,0.1,0.1,0.148759018
0.1504359,0.16168446,0.129146455,0.1,0.1,0.102539683,0.1,0.160604042
0.217610351,0.243247268,0.18759416,0.159680284,0.111594203,0.23968254,0.407142857,0.338891464
0.104478297,0.104755054,0.101900529,0.1,0.1,0.1,0.1,0.103976544
0.120409287,0.128580803,0.107808507,0.1,0.355072464,0.1,0.1,0.113709986
0.166954208,0.191840186,0.140255088,0.1,0.150241546,0.1,0.107142857,0.188002412
0.485206938,0.458426087,0.384655758,0.196625222,0.119323671,0.343809524,0.264285714,0.44636076
0.19962375,0.190255168,0.179635159,0.210834813,0.219806763,0.221904762,0.185714286,0.26116074
0.147499312,0.156091467,0.126979337,0.1,0.1,0.1,0.1,0.165338452
0.106900982,0.112276318,0.103850505,0.111367673,0.1,0.1,0.1,0.114898089
0.102716344,0.10539108,0.101956427,0.1,0.1,0.1,0.1,0.104608399
0.141993209,0.125986219,0.126162367,0.1,0.1,0.1,0.1,0.142350463
0.110461595,0.115486737,0.107341974,0.114209591,0.123188406,0.112698413,0.111904762,0.114484053
0.106607323,0.105724237,0.103426971,0.1,0.1,0.1,0.1,0.106485961
0.123199046,0.115537215,0.117321899,0.1,0.1,0.102539683,0.1,0.123646845
0.249545747,0.332765453,0.281001701,0.210834813,0.12705314,0.40984127,0.285714286,0.448880978
0.137588327,0.126299185,0.118003424,0.1,0.1,0.1,0.1,0.139956256
0.128117831,0.123290679,0.113271451,0.1,0.1,0.1,0.102380952,0.128309249
0.180535927,0.195403952,0.161820928,0.196625222,0.1,0.199047619,0.185714286,0.231602184
0.105726347,0.102473436,0.10346352,0.1,0.1,0.1,0.1,0.104939627
0.133550518,0.13737412,0.123034235,0.102841918,0.1,0.1,0.111904762,0.139848247
0.109066716,0.113629136,0.105729535,0.1,0.1,0.125396825,0.116666667,0.112935919
0.117546114,0.114769945,0.111663312,0.111367673,0.111594203,0.206666667,0.1,0.117634325
0.116408186,0.117192903,0.128234889,0.1,0.1,0.1,0.130952381,0.128507266
0.106754153,0.10799576,0.105127557,0.1,0.1,0.102539683,0.104761905,0.110448104
0.102092319,0.105340602,0.101571591,0.1,0.1,0.1,0.1,0.103841532
0.133550518,0.13491078,0.118555953,0.1,0.142512077,0.1,0.1,0.134249763
0.258722584,0.321761187,0.246381552,0.296092362,0.212077295,0.38952381,0.102380952,0.360673348
0.255418923,0.254413064,0.164488978,0.1,0.1,0.1,0.1,0.215868823
0.150802973,0.144804523,0.131580164,0.1,0.1,0.11015873,0.102380952,0.157129742
0.116187942,0.112861866,0.105574741,0.114209591,0.130917874,0.1,0.1,0.114970095
0.216876204,0.27450342,0.189694631,0.102841918,0.1,0.115238095,0.111904762,0.237488693
0.104184638,0.102029227,0.102644401,0.1,0.1,0.1,0.1,0.1034653
0.107194641,0.116556876,0.104013899,0.125577265,0.258454106,0.221904762,0.1,0.109724441
0.121143434,0.125713637,0.112273889,0.102841918,0.1,0.1,0.102380952,0.1231248
0.164751767,0.188821585,0.168021295,0.131261101,0.107729469,0.272698413,0.245238095,0.270143517
0.107965495,0.110681204,0.10505661,0.1,0.1,0.1,0.1,0.110732528
0.13685418,0.136980389,0.120927314,0.11705151,0.12705314,0.1,0.1,0.138714149
0.286253097,0.128247646,0.221745627,0.261989343,0.474879227,0.1,0.119047619,0.213348605
0.131715151,0.118182277,0.125166955,0.1,0.1,0.138095238,0.1,0.136157928
0.12951271,0.140867217,0.118672049,0.1,0.15410628,0.11015873,0.1,0.133151668
0.147499312,0.14806542,0.125863529,0.1,0.1,0.102539683,0.135714286,0.151693271
0.183105442,0.234040029,0.17880959,0.102841918,0.1,0.117777778,0.102380952,0.187318353
0.141993209,0.128671664,0.1172918,0.108525755,0.103864734,0.102539683,0.111904762,0.14127037
0.474194732,0.493013806,0.229358491,0.1,0.1,0.153333333,0.116666667,0.368774049
0.137588327,0.145561697,0.119054734,0.230728242,0.366666667,0.1,0.147619048,0.249639744
0.108956594,0.104704576,0.10692919,0.1,0.1,0.112698413,0.102380952,0.109645234
0.115784161,0.112861866,0.106525005,0.1,0.1,0.1,0.1,0.115438135
0.101137928,0.100413922,0.100359037,0.1,0.1,0.1,0.1,0.100768666
0.108809764,0.116768885,0.108191192,0.111367673,0.1,0.158412698,0.1,0.115960181
0.125034413,0.122977714,0.113357448,0.159680284,0.173429952,0.115238095,0.123809524,0.13248561
0.104551711,0.102140279,0.103033536,0.1,0.1,0.112698413,0.1,0.104062951
0.112664036,0.109166856,0.104138595,0.19946714,0.148309179,0.247301587,0.176190476,0.120568579
0.122978802,0.123603645,0.112727522,0.102841918,0.1,0.1,0.1,0.127661193
0.144562724,0.133941597,0.132437982,0.111367673,0.1,0.122857143,0.121428571,0.161126087
0.10359732,0.102937836,0.101750034,0.105683837,0.1,0.107619048,0.104761905,0.104223165
0.450334955,0.50853083,0.311012424,0.13410302,0.343478261,0.257460317,0.228571429,0.520707191
0.130981004,0.133507483,0.112430833,0.1,0.138647343,0.102539683,0.1,0.13745404
0.142360283,0.173102648,0.128866966,0.102841918,0.1,0.102539683,0.1,0.156967728
0.104368175,0.106804472,0.103029236,0.1,0.1,0.1,0.1,0.106577769
0.108956594,0.110287474,0.104936215,0.1,0.1,0.1,0.1,0.111405787
0.267165275,0.429279927,0.214640144,0.1,0.200483092,0.102539683,0.111904762,0.236498607
0.114609526,0.114820424,0.108498631,0.114209591,0.204347826,0.127936508,0.1,0.123196807
0.102165734,0.10546175,0.101453345,0.102841918,0.115458937,0.117777778,0.119047619,0.104120556
0.144562724,0.130943187,0.149714733,0.131261101,0.1,0.11015873,0.111904762,0.160640045
0.121437093,0.116274198,0.111052735,0.122735346,0.130917874,0.13047619,0.102380952,0.126887126
0.207699367,0.211082507,0.143753007,0.1,0.12705314,0.102539683,0.102380952,0.192466798
0.189345691,0.210608011,0.155685058,0.1,0.1,0.1,0.102380952,0.236930645
0.325529962,0.284568789,0.195512312,0.102841918,0.103864734,0.102539683,0.1,0.233114314
0.154473708,0.154435779,0.13273682,0.1,0.1,0.1,0.1,0.166202527
0.157410296,0.174687666,0.123453469,0.1,0.1,0.171111111,0.121428571,0.164906414
0.311948243,0.218775397,0.191681156,0.1,0.1,0.1,0.2,0.344471947
0.122648435,0.120625426,0.111626763,0.1,0.185024155,0.1,0.1,0.125843035
0.137955401,0.123856036,0.140751719,0.1,0.103864734,0.102539683,0.1,0.137202018
0.101394879,0.10053507,0.100451483,0.1,0.1,0.1,0.1,0.100685859
0.204028632,0.246750461,0.236100638,0.168206039,0.146376812,0.318412698,0.25952381,0.315309424
0.141626136,0.121604705,0.13062775,0.1,0.103864734,0.150793651,0.1,0.141000347
0.169156649,0.207276444,0.153322297,0.105683837,0.1,0.13047619,0.111904762,0.221467307
0.128925392,0.132417153,0.117962575,0.1,0.1,0.102539683,0.102380952,0.140136272
0.165852987,0.176565458,0.168369582,0.168206039,0.20821256,0.364126984,0.276190476,0.343751885
0.166954208,0.233727064,0.151490566,0.108525755,0.1,0.112698413,0.10952381,0.212538535
0.203661558,0.222450216,0.166707694,0.1,0.1,0.1,0.1,0.207138067
0.138689548,0.130438404,0.13327,0.102841918,0.103864734,0.112698413,0.1,0.133619708
